origin_iata,destination_iata,distance_km,est_duration_min,optional_price,source
BUF,CLE,308.022,57.538,,openflights
BUF,PHL,448.466,67.815,,openflights
BUF,TPA,1698.765,159.300,,openflights
BUR,SMF,577.267,77.239,,openflights
BUW,UPG,337.164,59.671,,openflights
BVA,BDS,1576.904,150.383,,openflights
BVA,CIA,1176.393,121.078,,openflights
BVA,DUB,728.735,88.322,,openflights
BVA,GSE,1124.640,117.291,,openflights
BVA,KRK,1268.160,127.792,,openflights
BVA,TFS,2862.463,244.449,,openflights
BVA,TPS,1527.668,146.781,,openflights
BVA,WAW,1354.461,134.107,,openflights
BVG,BJF,38.582,37.823,,openflights
BVG,VDS,94.561,41.919,,openflights
BWI,CVG,690.098,85.495,,openflights
BWI,MCO,1268.998,127.853,,openflights
BWI,MEM,1264.920,127.555,,openflights
BWI,ORF,256.890,53.797,,openflights
BWI,PUJ,2427.163,212.597,,openflights
BWI,PWM,726.472,88.156,,openflights
BWI,SAN,3685.609,304.679,,openflights
BWI,SDF,794.654,93.145,,openflights
BWI,SLC,2993.492,254.036,,openflights
BWN,JED,8335.841,644.940,,openflights
BWN,MNL,1255.266,126.849,,openflights
BZE,RTB,233.525,52.087,,openflights
BZG,STN,1205.661,123.219,,openflights
BZN,SEA,871.327,98.756,,openflights
BZV,COO,1852.727,170.565,,openflights
BZV,DLA,1105.020,115.855,,openflights
BZV,JNB,2799.570,239.847,,openflights
CAE,DTW,940.432,103.812,,openflights
CAE,IAH,1410.413,138.201,,openflights
CAG,BVA,1260.327,127.219,,openflights
CAG,CGN,1300.041,130.125,,openflights
CAG,CIA,412.022,65.148,,openflights
CAG,GOA,574.246,77.018,,openflights
CAG,KRK,1469.650,142.535,,openflights
CAG,KUN,2075.101,186.837,,openflights
CAG,PMF,628.100,80.959,,openflights
CAG,PSR,557.529,75.795,,openflights
CAG,STR,1049.587,111.799,,openflights
CAH,SGN,243.641,52.827,,openflights
CAI,ASM,1818.446,168.057,,openflights
CAI,BEN,1082.151,114.182,,openflights
CAI,BEY,563.352,76.221,,openflights
CAI,DAR,4197.538,342.137,,openflights
CAI,DXB,2415.445,211.740,,openflights
CAI,GVA,2824.400,241.663,,openflights
CAI,JED,1216.665,124.024,,openflights
CAI,MUC,2623.169,226.939,,openflights
CAI,RUH,1611.719,152.931,,openflights
CAI,SXF,2873.826,245.280,,openflights
CAN,ACX,866.118,98.374,,openflights
CAN,CIH,1429.519,139.599,,openflights
CAN,CKG,965.641,105.657,,openflights
CAN,DYG,695.839,85.915,,openflights
CAN,HKT,2331.791,205.619,,openflights
CAN,HZH,530.372,73.808,,openflights
CAN,IKA,6069.195,479.087,,openflights
CAN,JED,7526.113,585.691,,openflights
CAN,JNG,1355.607,134.191,,openflights
CAN,KWL,387.730,63.370,,openflights
CAN,LZO,995.280,107.825,,openflights
CAN,MXZ,307.203,57.478,,openflights
CAN,NGB,1081.224,114.114,,openflights
CAN,SHA,1175.599,121.019,,openflights
CAN,SIN,2648.421,228.787,,openflights
CAN,SJW,1660.813,156.523,,openflights
CAN,TPE,825.857,95.429,,openflights
CAN,WNZ,908.345,101.464,,openflights
CAN,YBP,1060.442,112.593,,openflights
CBB,CIJ,763.009,90.830,,openflights
CBB,TJA,485.061,70.492,,openflights
CCC,VRA,324.909,58.774,,openflights
CCF,BLL,1476.104,143.008,,openflights
CCF,DUB,1297.833,129.963,,openflights
CCJ,BAH,3142.683,264.952,,openflights
CCJ,CJB,119.327,43.731,,openflights
CCJ,DMM,3226.898,271.115,,openflights
CCJ,IXE,233.613,52.094,,openflights
CCJ,SHJ,2666.988,230.145,,openflights
CCP,PMC,518.864,72.966,,openflights
CCS,ATL,3117.397,263.102,,openflights
CCS,BLA,257.308,53.827,,openflights
CCS,GYE,2011.969,182.217,,openflights
CCS,HAV,2139.259,191.531,,openflights
CCS,MDE,1050.363,111.856,,openflights
CCU,DIB,851.908,97.335,,openflights
CCU,IMF,602.156,79.060,,openflights
CCU,IXR,328.189,59.014,,openflights
CCU,NAG,985.178,107.086,,openflights
CCU,PBH,537.114,74.301,,openflights
CCV,ULB,40.885,37.992,,openflights
CDB,ANC,995.465,107.839,,openflights
CDB,KFP,59.135,39.327,,openflights
CDG,AJA,926.170,102.769,,openflights
CDG,ATL,7055.726,551.273,,openflights
CDG,BFS,868.661,98.561,,openflights
CDG,BIO,761.296,90.705,,openflights
CDG,BLL,871.143,98.742,,openflights
CDG,DFW,7944.057,616.272,,openflights
CDG,DJE,1814.899,167.798,,openflights
CDG,DKR,4225.962,344.217,,openflights
CDG,DUS,392.771,63.739,,openflights
CDG,FCO,1100.694,115.539,,openflights
CDG,HAV,7743.947,601.630,,openflights
CDG,KIX,9625.579,739.311,,openflights
CDG,LFW,4765.951,383.728,,openflights
CDG,LGW,307.540,57.503,,openflights
CDG,LIS,1469.964,142.558,,openflights
CDG,LPA,2800.879,239.942,,openflights
CDG,NDJ,4259.114,346.642,,openflights
CDG,NKC,3797.187,312.843,,openflights
CDG,OLB,1054.728,112.175,,openflights
CDG,ORK,841.932,96.605,,openflights
CDG,OTP,1850.133,170.376,,openflights
CDG,OVD,894.668,100.464,,openflights
CDG,PIT,6275.770,494.203,,openflights
CDG,PNR,6053.561,477.944,,openflights
CDG,RAK,2128.629,190.753,,openflights
CDG,SFA,1724.123,161.155,,openflights
CDG,STR,489.333,70.805,,openflights
CDG,SVX,3877.010,318.684,,openflights
CDG,TIV,1450.645,141.145,,openflights
CDG,TUN,1487.914,143.872,,openflights
CDG,VNO,1673.650,157.462,,openflights
CDG,YUL,5523.481,439.157,,openflights
CDG,ZRH,476.309,69.852,,openflights
CDV,YAK,341.517,59.989,,openflights
CEB,CRK,657.014,83.074,,openflights
CEB,DGT,131.374,44.613,,openflights
CEB,MNL,566.945,76.484,,openflights
CEB,SIN,2422.518,212.257,,openflights
CEB,ZAM,431.482,66.572,,openflights
CEK,OSS,1832.466,169.083,,openflights
CEK,PRG,3171.466,267.059,,openflights
CEK,TAS,1662.234,156.627,,openflights
CEM,IRC,43.141,38.157,,openflights
CFE,AMS,734.407,88.737,,openflights
CFE,CDG,361.736,61.469,,openflights
CFU,AMS,1827.498,168.719,,openflights
CFU,BLL,1961.738,178.542,,openflights
CFU,BRE,1717.390,160.663,,openflights
CFU,DUB,2500.822,217.987,,openflights
CFU,EIN,1730.849,161.648,,openflights
CFU,HAJ,1629.689,154.246,,openflights
CFU,STN,2036.640,184.022,,openflights
CFU,TXL,1527.145,146.742,,openflights
CFU,VIE,983.049,106.930,,openflights
CGB,GIG,1566.514,149.623,,openflights
CGB,GRU,1329.533,132.283,,openflights
CGB,OAL,738.841,89.062,,openflights
CGB,OPS,422.870,65.942,,openflights
CGD,HAK,1006.081,108.616,,openflights
CGD,KMG,961.266,105.337,,openflights
CGD,XMN,807.072,94.054,,openflights
CGH,CWB,331.121,59.228,,openflights
CGH,POA,837.750,96.299,,openflights
CGH,RAO,299.846,56.940,,openflights
CGH,UDI,551.816,75.377,,openflights
CGK,BPN,1257.583,127.018,,openflights
CGK,BTH,853.588,97.458,,openflights
CGK,DJJ,3773.954,311.143,,openflights
CGK,FOC,3831.514,315.355,,openflights
CGK,JED,7971.475,618.279,,openflights
CGK,PEK,5237.663,418.244,,openflights
CGK,PLW,1580.353,150.636,,openflights
CGK,PVG,4445.965,360.315,,openflights
CGK,SUB,691.205,85.576,,openflights
CGK,SYD,5518.922,438.824,,openflights
CGN,BUD,959.192,105.185,,openflights
CGN,CTA,1616.158,153.255,,openflights
CGN,ESB,2324.149,205.060,,openflights
CGN,FAO,1950.513,177.720,,openflights
CGN,HAM,363.279,61.581,,openflights
CGN,KTW,841.469,96.571,,openflights
CGN,OLB,1123.284,117.192,,openflights
CGN,PMI,1303.916,130.409,,openflights
CGN,RAK,2478.391,216.346,,openflights
CGN,RLG,486.220,70.577,,openflights
CGN,SAW,2030.344,183.562,,openflights
CGN,SKP,1482.640,143.486,,openflights
CGN,WAW,965.929,105.678,,openflights
CGO,SHE,1155.770,119.569,,openflights
CGO,SWA,1246.556,126.211,,openflights
CGO,WNZ,991.535,107.551,,openflights
CGQ,CAN,2554.813,221.938,,openflights
CGQ,TSN,879.491,99.353,,openflights
CGQ,YNT,818.166,94.866,,openflights
CGR,MGF,432.783,66.667,,openflights
CHC,AKL,745.691,89.563,,openflights
CHC,SIN,8403.249,649.872,,openflights
CHG,PEK,362.272,61.508,,openflights
CHQ,BOH,2681.125,231.180,,openflights
CHQ,CIA,1219.786,124.253,,openflights
CHQ,CPH,2398.609,210.508,,openflights
CHQ,CRL,2292.744,202.762,,openflights
CHQ,DUB,3086.996,260.878,,openflights
CHQ,DUS,2233.522,198.428,,openflights
CHQ,NRN,2288.771,202.471,,openflights
CHQ,TSF,1508.140,145.352,,openflights
CHS,HOU,1491.227,144.114,,openflights
CIA,BRI,354.731,60.956,,openflights
CIA,FMM,712.706,87.149,,openflights
CIA,POZ,1223.161,124.500,,openflights
CIA,TSR,830.621,95.777,,openflights
CIF,HET,609.099,79.568,,openflights
CIF,HLD,778.275,91.947,,openflights
CIH,WUH,615.747,80.055,,openflights
CIY,STN,2002.868,181.551,,openflights
CJC,CPO,562.371,76.149,,openflights
CJJ,SHE,647.464,82.375,,openflights
CJS,MTY,896.480,100.596,,openflights
CJU,KUV,266.271,54.483,,openflights
CJU,MWX,164.892,47.065,,openflights
CJU,NGO,959.838,105.232,,openflights
CKG,CAN,965.641,105.657,,openflights
CKG,FOC,1346.823,133.548,,openflights
CKG,HGH,1328.879,132.235,,openflights
CKG,HKT,2554.658,221.926,,openflights
CKG,KHN,902.576,101.042,,openflights
CKG,KMG,630.694,81.148,,openflights
CKG,KWE,354.021,60.904,,openflights
CKG,NKG,1188.766,121.983,,openflights
CKG,PZI,591.959,78.314,,openflights
CKG,URC,2313.153,204.255,,openflights
CKG,XMN,1273.043,128.149,,openflights
CKG,YIH,474.422,69.714,,openflights
CKY,BKO,699.849,86.208,,openflights
CKY,CDG,4635.517,374.184,,openflights
CLE,ALB,680.344,84.781,,openflights
CLE,CLT,693.666,85.756,,openflights
CLE,MKE,526.554,73.528,,openflights
CLE,ORD,506.565,72.066,,openflights
CLE,PHX,2790.760,239.202,,openflights
CLE,RIC,582.869,77.649,,openflights
CLE,SDF,489.607,70.825,,openflights
CLE,TPA,1495.329,144.414,,openflights
CLJ,BGY,1081.135,114.107,,openflights
CLJ,BLQ,994.244,107.750,,openflights
CLO,BAQ,835.723,96.150,,openflights
CLO,CTG,773.113,91.569,,openflights
CLO,MAD,8302.807,642.522,,openflights
CLO,PUU,338.069,59.737,,openflights
CLQ,TIJ,1988.573,180.505,,openflights
CLT,ATL,364.567,61.676,,openflights
CLT,BUF,879.994,99.390,,openflights
CLT,CAK,635.545,81.503,,openflights
CLT,CHS,270.551,54.796,,openflights
CLT,CUR,2830.351,242.099,,openflights
CLT,DFW,1503.207,144.991,,openflights
CLT,GNV,626.733,80.859,,openflights
CLT,HHH,333.203,59.381,,openflights
CLT,MIA,1049.400,111.785,,openflights
CLT,MSY,1047.219,111.626,,openflights
CLT,MUC,7350.665,572.854,,openflights
CLT,ROC,922.895,102.529,,openflights
CLT,SFO,3686.971,304.778,,openflights
CLT,SJU,2376.298,208.875,,openflights
CLT,STL,924.375,102.637,,openflights
CLT,SYR,971.669,106.098,,openflights
CLT,UVF,3116.511,263.037,,openflights
CLT,YOW,1209.103,123.471,,openflights
CMB,DAC,2165.760,193.470,,openflights
CMB,DMM,3835.403,315.639,,openflights
CMB,DXB,3288.158,275.597,,openflights
CMB,IXM,354.749,60.957,,openflights
CMB,JED,4653.749,375.518,,openflights
CMB,KCT,140.516,45.282,,openflights
CMB,KMG,3156.151,265.938,,openflights
CMB,RUH,4040.475,330.645,,openflights
CMH,FPO,1543.931,147.971,,openflights
CMH,LAX,3204.066,269.444,,openflights
CMH,MIA,1597.851,151.916,,openflights
CMH,MSP,1005.518,108.574,,openflights
CMN,BLQ,2042.688,184.465,,openflights
CMN,EUN,877.144,99.181,,openflights
CMN,GVA,1843.135,169.864,,openflights
CMN,LGW,2066.202,186.185,,openflights
CMN,NCE,1718.232,160.724,,openflights
CMN,OUZ,1273.374,128.174,,openflights
CMN,RBA,108.625,42.948,,openflights
CMN,TIP,1933.016,176.440,,openflights
CMW,YUL,2700.356,232.587,,openflights
CMX,ORD,578.927,77.361,,openflights
CND,IST,343.923,60.165,,openflights
CNF,CKS,1637.479,154.816,,openflights
CNF,GYN,646.729,82.322,,openflights
CNF,IMP,1611.901,152.944,,openflights
CNF,MOC,324.819,58.767,,openflights
CNF,REC,1607.722,152.638,,openflights
CNS,AUU,584.546,77.772,,openflights
CNS,CUQ,448.278,67.801,,openflights
CNX,MFM,1569.046,149.808,,openflights
COK,MCT,2434.335,213.122,,openflights
COK,RUH,3540.287,294.045,,openflights
COO,CDG,4743.108,382.057,,openflights
COO,DLA,853.271,97.434,,openflights
COR,AEP,649.131,82.497,,openflights
COS,DFW,952.566,104.700,,openflights
COS,ORD,1462.905,142.042,,openflights
CPH,AGP,2471.544,215.845,,openflights
CPH,ALC,2164.540,193.381,,openflights
CPH,AMS,633.385,81.345,,openflights
CPH,BEG,1316.659,131.341,,openflights
CPH,BHX,1001.988,108.316,,openflights
CPH,DUS,618.991,80.292,,openflights
CPH,FAE,1344.067,133.346,,openflights
CPH,FAO,2584.224,224.090,,openflights
CPH,GDN,395.271,63.922,,openflights
CPH,IAD,6539.258,513.482,,openflights
CPH,KRP,232.414,52.006,,openflights
CPH,LPA,3804.542,313.381,,openflights
CPH,LUX,795.483,93.206,,openflights
CPH,OTP,1552.083,148.567,,openflights
CPH,RIX,712.672,87.147,,openflights
CPH,TXL,342.539,60.064,,openflights
CPR,DEN,370.200,62.088,,openflights
CPT,GRJ,348.271,60.483,,openflights
CPT,MPM,1613.673,153.074,,openflights
CPT,MUB,1627.180,154.062,,openflights
CPT,UTN,668.477,83.913,,openflights
CPT,WVB,1280.880,128.723,,openflights
CRK,MFM,1066.502,113.037,,openflights
CRL,LJU,875.514,99.062,,openflights
CRL,NYO,1221.264,124.361,,openflights
CRL,OTP,1743.553,162.577,,openflights
CRL,PEG,1021.965,109.778,,openflights
CRL,PGF,866.717,98.418,,openflights
CRL,PMI,1220.240,124.286,,openflights
CRL,SKG,1809.512,167.403,,openflights
CRL,TPS,1533.129,147.180,,openflights
CRP,IAH,323.759,58.690,,openflights
CSX,FOC,685.325,85.146,,openflights
CSX,HAK,959.578,105.213,,openflights
CSX,HGH,735.825,88.841,,openflights
CSX,HKG,657.579,83.116,,openflights
CSX,JJN,654.016,82.855,,openflights
CSX,KMG,1078.368,113.905,,openflights
CSX,KWE,659.828,83.280,,openflights
CSX,LYI,906.847,101.355,,openflights
CSX,LZH,584.684,77.782,,openflights
CSX,NKG,671.722,84.150,,openflights
CSX,NNG,801.150,93.621,,openflights
CSX,PUS,1675.231,157.578,,openflights
CSX,TEN,385.347,63.196,,openflights
CSX,TYN,1064.194,112.868,,openflights
CSX,XIY,814.826,94.621,,openflights
CTA,BRU,1711.742,160.249,,openflights
CTA,CGN,1616.158,153.255,,openflights
CTA,CPH,2026.405,183.274,,openflights
CTA,NAP,386.026,63.246,,openflights
CTA,OTP,1214.027,123.831,,openflights
CTA,VIE,1189.778,122.057,,openflights
CTG,PTY,450.708,67.979,,openflights
CTS,AOJ,241.605,52.678,,openflights
CTS,PUS,1386.202,136.429,,openflights
CTS,UUS,464.489,68.987,,openflights
CTU,KTM,1831.318,168.999,,openflights
CTU,LUM,869.835,98.646,,openflights
CTU,NAY,1522.306,146.388,,openflights
CTU,TPE,1804.065,167.005,,openflights
CTU,XNN,684.576,85.091,,openflights
CTU,YTY,1509.040,145.418,,openflights
CUF,CMN,1804.259,167.019,,openflights
CUF,OTP,1459.590,141.799,,openflights
CUM,CCS,313.197,57.917,,openflights
CUN,BOS,2796.180,239.599,,openflights
CUN,BZE,416.879,65.503,,openflights
CUN,EZE,6894.647,539.486,,openflights
CUN,FCO,9183.225,706.943,,openflights
CUN,GDL,1708.713,160.028,,openflights
CUN,LGW,7976.735,618.664,,openflights
CUN,SLC,3227.161,271.134,,openflights
CUN,TGZ,815.780,94.691,,openflights
CUR,AUA,119.792,43.765,,openflights
CUR,CCS,277.866,55.332,,openflights
CVG,BNA,370.262,62.092,,openflights
CVG,BOS,1207.621,123.363,,openflights
CVG,DFW,1304.762,130.470,,openflights
CVG,JAX,989.241,107.383,,openflights
CVG,JFK,945.659,104.195,,openflights
CVG,LAX,3050.928,258.239,,openflights
CVG,RDU,627.234,80.895,,openflights
CWB,CFC,224.990,51.463,,openflights
CWB,EZE,1368.741,135.152,,openflights
CWB,IGU,532.585,73.970,,openflights
CWB,MGF,366.413,61.811,,openflights
CWB,SDU,675.542,84.430,,openflights
CWL,ALC,1474.423,142.885,,openflights
CWL,LCA,3463.780,288.447,,openflights
CYB,GCM,160.697,46.758,,openflights
CYO,HAV,176.584,47.921,,openflights
CYO,SCU,621.171,80.452,,openflights
CZE,CCS,307.200,57.478,,openflights
CZL,AZR,1135.849,118.111,,openflights
CZL,CDG,1454.306,141.413,,openflights
CZL,NCE,822.446,95.179,,openflights
CZM,DEN,2733.463,235.009,,openflights
CZM,IAH,1349.201,133.722,,openflights
CZM,MEX,1274.771,128.276,,openflights
CZU,BOG,530.064,73.785,,openflights
CZX,DLC,799.487,93.499,,openflights
CZX,DYG,947.215,104.308,,openflights
DAC,AUH,3617.706,299.710,,openflights
DAC,DXB,3536.933,293.800,,openflights
DAC,JED,5231.028,417.758,,openflights
DAC,KTM,661.786,83.423,,openflights
DAC,LHR,8014.979,621.462,,openflights
DAD,HAN,628.397,80.980,,openflights
DAD,MFM,884.090,99.690,,openflights
DAL,ELP,902.206,101.015,,openflights
DAL,HRL,740.030,89.149,,openflights
DAL,LBB,471.028,69.465,,openflights
DAL,MAF,512.242,72.481,,openflights
DAL,OKC,291.372,56.320,,openflights
DAL,SEA,2684.395,231.419,,openflights
DAR,MYW,399.614,64.240,,openflights
DAT,PEK,264.038,54.320,,openflights
DAU,POM,442.074,67.347,,openflights
DAY,ATL,696.961,85.997,,openflights
DAY,DTW,266.921,54.531,,openflights
DAY,MSP,922.736,102.517,,openflights
DAY,ORD,386.102,63.251,,openflights
DBO,BHQ,669.311,83.974,,openflights
DBV,BCN,1344.587,133.384,,openflights
DBV,CGN,1251.173,126.549,,openflights
DBV,GVA,1047.544,111.650,,openflights
DBV,RJK,418.246,65.603,,openflights
DBV,TRF,1928.915,176.140,,openflights
DBV,VCE,574.947,77.069,,openflights
DCA,BHM,1050.591,111.872,,openflights
DCA,CHS,715.029,87.319,,openflights
DCA,CLT,532.637,73.973,,openflights
DCA,CRW,399.333,64.219,,openflights
DCA,DSM,1440.864,140.429,,openflights
DCA,HHH,807.748,94.103,,openflights
DCA,LIT,1425.832,139.329,,openflights
DCA,MEM,1224.019,124.562,,openflights
DCA,MIA,1483.602,143.556,,openflights
DCA,MSN,1135.559,118.090,,openflights
DCA,NAS,1536.473,147.425,,openflights
DCA,OMA,1623.997,153.829,,openflights
DCA,PDX,3773.226,311.090,,openflights
DCA,RSW,1438.264,140.239,,openflights
DCA,SDF,760.254,90.628,,openflights
DCM,AJA,561.893,76.114,,openflights
DCM,ORY,574.590,77.043,,openflights
DDC,LBL,118.786,43.692,,openflights
DED,DEL,208.494,50.256,,openflights
DED,LKO,464.174,68.964,,openflights
DEL,AMS,6363.454,500.619,,openflights
DEL,ASB,2027.058,183.321,,openflights
DEL,ATQ,413.869,65.283,,openflights
DEL,BAH,2619.784,226.692,,openflights
DEL,BHO,587.465,77.985,,openflights
DEL,BLR,1710.049,160.126,,openflights
DEL,DAC,1425.410,139.298,,openflights
DEL,GOI,1504.246,145.067,,openflights
DEL,GOP,657.164,83.085,,openflights
DEL,HYD,1267.684,127.757,,openflights
DEL,IXD,575.517,77.111,,openflights
DEL,KTM,815.165,94.646,,openflights
DEL,MCT,1956.594,178.165,,openflights
DEL,PNQ,1156.465,119.619,,openflights
DEL,SIN,4159.415,339.347,,openflights
DEN,BHM,1740.021,162.319,,openflights
DEN,BNA,1627.584,154.092,,openflights
DEN,BUR,1366.146,134.962,,openflights
DEN,DDC,469.787,69.375,,openflights
DEN,DRO,403.293,64.509,,openflights
DEN,ELP,908.657,101.487,,openflights
DEN,GEG,1342.920,133.262,,openflights
DEN,HDN,226.936,51.605,,openflights
DEN,IDA,736.004,88.854,,openflights
DEN,ILG,2473.230,215.968,,openflights
DEN,LBB,734.353,88.733,,openflights
DEN,LHR,7496.472,583.522,,openflights
DEN,LIT,1238.673,125.635,,openflights
DEN,MCK,349.522,60.575,,openflights
DEN,MDT,2366.820,208.182,,openflights
DEN,MSO,1091.420,114.860,,openflights
DEN,MSP,1092.352,114.928,,openflights
DEN,PDX,1592.175,151.501,,openflights
DEN,PIR,619.168,80.305,,openflights
DEN,PVR,2133.612,191.118,,openflights
DEN,SAN,1371.324,135.341,,openflights
DEN,SNA,1359.686,134.489,,openflights
DEN,YWG,1259.998,127.195,,openflights
DFW,AEX,457.264,68.458,,openflights
DFW,AMA,501.525,71.697,,openflights
DFW,BWI,1954.769,178.032,,openflights
DFW,BZE,1918.195,175.356,,openflights
DFW,CMH,1488.692,143.929,,openflights
DFW,EZE,8533.648,659.413,,openflights
DFW,GDL,1509.632,145.461,,openflights
DFW,GPT,803.120,93.765,,openflights
DFW,LEX,1261.120,127.277,,openflights
DFW,LGA,2231.360,198.270,,openflights
DFW,LHR,7627.239,593.091,,openflights
DFW,MCI,741.655,89.267,,openflights
DFW,MCO,1582.416,150.787,,openflights
DFW,MOB,866.335,98.390,,openflights
DFW,MSY,719.440,87.642,,openflights
DFW,MYR,1683.395,158.175,,openflights
DFW,ONT,1908.342,174.635,,openflights
DFW,PBC,1533.425,147.202,,openflights
DFW,PBI,1772.119,164.667,,openflights
DFW,ROW,699.278,86.167,,openflights
DFW,TRC,1022.427,109.812,,openflights
DFW,TXK,290.255,56.238,,openflights
DGT,MNL,626.574,80.847,,openflights
DIE,NOS,150.587,46.019,,openflights
DIG,CAN,1449.977,141.096,,openflights
DIG,JHG,656.261,83.019,,openflights
DIN,HAN,290.614,56.264,,openflights
DIY,ESB,670.074,84.030,,openflights
DJE,NBE,246.638,53.047,,openflights
DJE,NTE,1805.218,167.089,,openflights
DJE,SXB,1651.224,155.821,,openflights
DJE,TIP,259.317,53.974,,openflights
DJE,TUN,334.629,59.485,,openflights
DJJ,MKQ,660.958,83.363,,openflights
DKR,ACC,2148.776,192.228,,openflights
DKR,IST,5325.472,424.669,,openflights
DKR,LIS,2795.776,239.569,,openflights
DKR,NKC,428.800,66.376,,openflights
DKR,TUN,3681.292,304.363,,openflights
DLA,IST,4557.965,368.510,,openflights
DLC,CIF,425.967,66.168,,openflights
DLC,CKG,1707.230,159.919,,openflights
DLC,FOC,1459.488,141.792,,openflights
DLC,FUK,997.201,107.966,,openflights
DLC,KHN,1237.132,125.522,,openflights
DLC,NGO,1429.910,139.628,,openflights
